shipment_id,export_country,import_country,commodity,hs_code,quantity,declared_value_usd,transport_mode,departure_port,arrival_port,transit_time_days,delay_status,contract_value_usd,payment_terms,currency_exchange_rate,market_price_per_unit,price_volatility_index,anomaly_flag,weight_kg,shipping_cost_usd
SHP08202,China,Ethiopia,Textiles,847130.0,3615.0,107105.0,Road,Beijing,Tema,38.0,On-Time,107351.0,Credit,56.05,213.72,0.16,0.0,1901.22,2514.27
SHP08203,China,Ghana,Agricultural,847130.0,688.0,102967.0,Rail,Shanghai,Dar es Salaam,6.0,Delayed,103315.0,Prepaid,8.32,2124.18,0.41,1.0,3266.48,3304.07
SHP08204,China,Egypt,Minerals,843890.0,4085.0,79636.0,Ship,Qingdao,Lagos,16.0,On-Time,79569.0,On Delivery,19.49,762.11,0.5,1.0,43541.12,18784.62
SHP08205,China,Ethiopia,Electronics,520942.0,1867.0,43677.0,Ship,Guangzhou,Durban,10.0,On-Time,43873.0,On Delivery,9.44,1657.0,0.07,0.0,2793.24,428.83
SHP08206,China,Kenya,Machinery,520942.0,1208.0,92418.0,Air,Shenzhen,Cairo,36.0,On-Time,93212.0,Prepaid,6.12,2077.85,0.29,0.0,24405.81,161510.82
SHP08207,China,Egypt,Minerals,520942.0,1608.0,96335.0,Road,Guangzhou,Addis Ababa,3.0,On-Time,95957.0,Credit,24.78,2999.82,0.45,1.0,11104.05,11932.16
SHP08208,China,Tanzania,Electronics,520942.0,278.0,39160.0,Road,Beijing,Tema,4.0,On-Time,39676.0,Prepaid,52.26,1487.52,0.16,0.0,163.41,239.6
SHP08209,China,Ethiopia,Textiles,100610.0,778.0,111280.0,Rail,Beijing,Mombasa,30.0,On-Time,112201.0,Prepaid,11.24,2575.76,0.49,1.0,345.69,536.88
SHP08210,China,Ethiopia,Textiles,843890.0,3141.0,46292.0,Ship,Guangzhou,Tema,28.0,On-Time,47268.0,Credit,45.81,951.61,0.42,1.0,1024.37,704.55
SHP08211,China,Egypt,Minerals,520942.0,2660.0,141887.0,Air,Shanghai,Cairo,35.0,On-Time,141205.0,Prepaid,35.15,2662.45,0.14,0.0,20243.02,130174.12
SHP08212,China,Kenya,Minerals,847130.0,3814.0,117897.0,Ship,Beijing,Lagos,32.0,On-Time,117760.0,Prepaid,15.23,2014.38,0.4,0.0,62593.04,11183.95
SHP08213,China,Ethiopia,Minerals,520942.0,1244.0,21677.0,Road,Shanghai,Cairo,39.0,On-Time,22539.0,Credit,46.8,1149.83,0.21,0.0,6515.54,3999.07
SHP08214,China,Ethiopia,Agricultural,847130.0,4197.0,89777.0,Road,Beijing,Cairo,32.0,Delayed,89534.0,Prepaid,27.0,456.5,0.19,0.0,13561.52,14875.77
SHP08215,China,Nigeria,Textiles,260300.0,4078.0,88424.0,Air,Beijing,Cairo,34.0,On-Time,87811.0,On Delivery,45.69,475.24,0.04,0.0,2053.55,17678.12
SHP08216,China,Tanzania,Agricultural,100610.0,3860.0,31393.0,Rail,Qingdao,Mombasa,36.0,Delayed,31020.0,On Delivery,30.76,1794.15,0.46,1.0,11681.13,6531.2
SHP08217,China,Tanzania,Textiles,520942.0,1940.0,60475.0,Rail,Shenzhen,Addis Ababa,19.0,On-Time,61274.0,On Delivery,67.13,2426.05,0.15,1.0,1261.51,1110.28
SHP08218,China,South Africa,Machinery,520942.0,1756.0,121317.0,Air,Shanghai,Dar es Salaam,37.0,On-Time,122217.0,On Delivery,13.36,1883.19,0.03,0.0,39570.95,208544.31
SHP08219,China,South Africa,Electronics,100610.0,4409.0,9412.0,Road,Beijing,Tema,22.0,On-Time,10003.0,On Delivery,2.32,1883.96,0.28,0.0,4156.2,2710.78
SHP08220,China,Ethiopia,Agricultural,260300.0,721.0,7170.0,Rail,Shenzhen,Lagos,24.0,On-Time,7046.0,Credit,61.44,1001.0,0.23,0.0,2836.13,2484.03
SHP08221,China,Nigeria,Machinery,260300.0,282.0,118575.0,Rail,Guangzhou,Durban,20.0,Delayed,117661.0,On Delivery,24.25,1414.52,0.45,1.0,12648.0,7253.14
SHP08222,China,Egypt,Electronics,843890.0,1284.0,30068.0,Air,Qingdao,Mombasa,19.0,On-Time,29089.0,On Delivery,15.49,1584.68,0.1,0.0,1012.91,8654.55
SHP08223,China,Ghana,Electronics,260300.0,1210.0,136555.0,Ship,Qingdao,Dar es Salaam,39.0,Delayed,137169.0,On Delivery,17.01,850.1,0.49,1.0,782.18,728.44
SHP08224,China,Nigeria,Minerals,520942.0,2685.0,145877.0,Road,Guangzhou,Durban,9.0,On-Time,145685.0,Prepaid,46.62,2434.02,0.38,0.0,49583.73,67158.07
SHP08225,China,Egypt,Electronics,520942.0,1946.0,45369.0,Rail,Shanghai,Addis Ababa,15.0,On-Time,45143.0,Credit,62.89,2737.76,0.22,0.0,1994.34,988.65
SHP08226,China,South Africa,Machinery,520942.0,3508.0,58520.0,Road,Beijing,Lagos,27.0,On-Time,58685.0,Prepaid,41.16,1044.71,0.19,0.0,112440.86,111168.8
SHP08227,China,Tanzania,Electronics,843890.0,3334.0,46942.0,Road,Qingdao,Dar es Salaam,29.0,On-Time,47325.0,Prepaid,59.0,2292.69,0.38,0.0,3465.08,4565.65
SHP08228,China,South Africa,Textiles,100610.0,3361.0,141341.0,Rail,Qingdao,Cairo,31.0,On-Time,140351.0,Prepaid,23.17,2345.79,0.19,0.0,1010.46,1160.59
SHP08229,China,South Africa,Agricultural,843890.0,4602.0,59191.0,Road,Shanghai,Dar es Salaam,26.0,On-Time,59769.0,Prepaid,4.06,2436.21,0.3,0.0,15450.42,20108.78
SHP08230,China,South Africa,Minerals,100610.0,901.0,124409.0,Air,Shanghai,Lagos,8.0,Delayed,125354.0,On Delivery,61.41,2398.05,0.38,0.0,11602.28,71327.71
SHP08231,China,South Africa,Machinery,260300.0,1410.0,34467.0,Ship,Shenzhen,Mombasa,17.0,Delayed,33764.0,On Delivery,22.22,576.36,0.04,0.0,25548.84,4692.5
SHP08232,China,Nigeria,Agricultural,100610.0,2063.0,49108.0,Air,Beijing,Durban,4.0,On-Time,49555.0,On Delivery,59.84,1791.43,0.43,1.0,5791.82,46085.33
SHP08233,China,Nigeria,Minerals,520942.0,933.0,139804.0,Rail,Shanghai,Durban,30.0,On-Time,140666.0,Prepaid,69.09,2391.48,0.3,1.0,15818.28,13251.38
SHP08234,China,Nigeria,Agricultural,260300.0,1270.0,95817.0,Air,Qingdao,Dar es Salaam,36.0,On-Time,96808.0,On Delivery,36.97,2551.98,0.01,0.0,4269.36,28519.41
SHP08235,China,South Africa,Textiles,100610.0,4153.0,135742.0,Air,Shanghai,Durban,28.0,On-Time,135653.0,On Delivery,17.78,847.69,0.44,1.0,1152.6,6646.42
SHP08236,China,South Africa,Agricultural,260300.0,3815.0,44460.0,Ship,Qingdao,Tema,28.0,On-Time,44542.0,Prepaid,52.23,1003.72,0.08,0.0,12177.81,4989.14
SHP08237,China,Ethiopia,Minerals,520942.0,1507.0,125178.0,Air,Shenzhen,Addis Ababa,15.0,On-Time,125901.0,Prepaid,5.26,1262.0,0.3,0.0,23420.4,152347.22
SHP08238,China,Tanzania,Machinery,847130.0,3129.0,118555.0,Rail,Qingdao,Mombasa,37.0,On-Time,118381.0,Prepaid,25.84,2795.41,0.14,0.0,130504.76,54719.22
SHP08239,China,Kenya,Minerals,100610.0,4055.0,5025.0,Ship,Qingdao,Durban,22.0,On-Time,5564.0,On Delivery,33.75,892.14,0.32,0.0,58541.08,9533.27
SHP08240,China,Kenya,Agricultural,260300.0,646.0,17083.0,Road,Beijing,Dar es Salaam,25.0,On-Time,17964.0,Prepaid,1.57,403.09,0.25,1.0,1040.47,1097.89
SHP08241,China,Egypt,Minerals,843890.0,4185.0,86403.0,Air,Shenzhen,Mombasa,18.0,On-Time,85486.0,On Delivery,47.81,716.46,0.29,0.0,65506.13,521830.88
SHP08242,China,South Africa,Agricultural,847130.0,923.0,134005.0,Ship,Beijing,Dar es Salaam,32.0,On-Time,134825.0,Credit,9.5,1295.05,0.18,0.0,3423.75,1153.21
SHP08243,China,Egypt,Agricultural,847130.0,1472.0,15714.0,Air,Shenzhen,Addis Ababa,23.0,On-Time,16358.0,Prepaid,31.23,2697.94,0.1,0.0,1615.83,8476.08
SHP08244,China,Nigeria,Electronics,100610.0,3653.0,134008.0,Rail,Shanghai,Dar es Salaam,17.0,On-Time,134935.0,On Delivery,1.92,1995.08,0.31,1.0,4082.67,1671.75
SHP08245,China,South Africa,Textiles,843890.0,3895.0,100295.0,Road,Shanghai,Durban,10.0,On-Time,99676.0,Credit,45.39,2092.72,0.18,0.0,1816.47,1535.93
SHP08246,China,Tanzania,Textiles,100610.0,129.0,62983.0,Air,Guangzhou,Mombasa,29.0,On-Time,63257.0,Prepaid,17.45,2184.03,0.49,1.0,94.88,1077.36
SHP08247,China,Ethiopia,Machinery,843890.0,3374.0,140070.0,Ship,Beijing,Mombasa,26.0,On-Time,140219.0,On Delivery,32.04,2199.06,0.09,0.0,62909.69,9029.99
SHP08248,China,Nigeria,Electronics,520942.0,4242.0,38761.0,Air,Beijing,Mombasa,37.0,On-Time,38415.0,On Delivery,18.54,2161.97,0.42,1.0,5880.72,46258.93
SHP08249,China,Nigeria,Agricultural,260300.0,2628.0,77973.0,Air,Guangzhou,Addis Ababa,36.0,On-Time,78913.0,On Delivery,41.7,517.95,0.44,1.0,12227.62,68827.69
SHP08250,China,Ethiopia,Machinery,100610.0,1051.0,136228.0,Air,Shanghai,Durban,11.0,On-Time,135399.0,Credit,7.71,2727.04,0.39,0.0,44049.61,266965.91
SHP08251,China,South Africa,Electronics,843890.0,593.0,60041.0,Air,Qingdao,Cairo,24.0,On-Time,59688.0,On Delivery,42.11,2088.02,0.29,0.0,1116.14,6781.63
SHP08252,China,Tanzania,Machinery,520942.0,2744.0,133511.0,Road,Qingdao,Tema,3.0,On-Time,132728.0,Prepaid,2.47,2640.12,0.26,0.0,134840.81,76515.57
SHP08253,China,Kenya,Textiles,843890.0,295.0,117788.0,Ship,Shenzhen,Dar es Salaam,22.0,Delayed,117171.0,Credit,25.19,1168.03,0.2,0.0,61.52,242.67
SHP08254,China,Kenya,Agricultural,260300.0,1826.0,109746.0,Air,Shanghai,Dar es Salaam,11.0,On-Time,110090.0,Prepaid,25.02,2247.92,0.21,0.0,6374.5,46752.33
SHP08255,China,Ethiopia,Electronics,843890.0,255.0,137981.0,Air,Beijing,Dar es Salaam,23.0,On-Time,137577.0,Prepaid,55.71,1067.1,0.12,0.0,285.41,2843.0
SHP08256,China,Egypt,Machinery,520942.0,4018.0,115041.0,Rail,Shenzhen,Tema,18.0,On-Time,115052.0,Prepaid,5.29,2403.27,0.04,0.0,178375.81,66040.56
SHP08257,China,South Africa,Agricultural,520942.0,4038.0,135398.0,Rail,Beijing,Dar es Salaam,20.0,On-Time,134718.0,Prepaid,8.42,1259.17,0.45,1.0,8105.31,3452.77
SHP08258,China,Nigeria,Electronics,260300.0,1857.0,43247.0,Road,Guangzhou,Mombasa,12.0,On-Time,43039.0,On Delivery,66.16,1188.38,0.13,1.0,3661.16,3072.57
SHP08259,China,Ethiopia,Textiles,843890.0,2336.0,55246.0,Ship,Shenzhen,Mombasa,12.0,Delayed,55816.0,Credit,67.71,999.19,0.1,1.0,1614.1,775.88
SHP08260,China,Kenya,Agricultural,260300.0,3823.0,47086.0,Rail,Guangzhou,Tema,26.0,Delayed,46218.0,On Delivery,51.66,1593.73,0.49,1.0,15957.77,8462.79
SHP08261,China,Tanzania,Agricultural,843890.0,1579.0,30185.0,Road,Shenzhen,Durban,21.0,On-Time,30931.0,Prepaid,65.2,292.1,0.12,1.0,2119.65,2135.53
SHP08262,China,Nigeria,Textiles,260300.0,1199.0,115072.0,Air,Qingdao,Cairo,30.0,On-Time,114311.0,On Delivery,39.28,251.99,0.2,0.0,415.77,3005.84
SHP08263,China,Ghana,Minerals,843890.0,862.0,102056.0,Rail,Shanghai,Tema,16.0,On-Time,101795.0,Credit,26.99,2076.77,0.04,0.0,14116.16,5187.57
SHP08264,China,Egypt,Machinery,260300.0,84.0,80327.0,Ship,Shanghai,Lagos,27.0,On-Time,79531.0,On Delivery,47.75,1321.98,0.14,0.0,913.87,704.8
SHP08265,China,Kenya,Electronics,520942.0,1639.0,35887.0,Rail,Beijing,Lagos,19.0,Delayed,36577.0,Credit,36.0,1275.29,0.5,1.0,2827.79,2124.14
SHP08266,China,Nigeria,Electronics,843890.0,3019.0,72543.0,Road,Shenzhen,Durban,13.0,Delayed,73526.0,Credit,42.66,80.3,0.23,0.0,1572.67,2155.34
SHP08267,China,Ethiopia,Electronics,843890.0,3118.0,8806.0,Road,Beijing,Tema,5.0,On-Time,9000.0,On Delivery,56.42,2836.13,0.14,0.0,4632.34,5415.9
SHP08268,China,Egypt,Electronics,520942.0,788.0,18006.0,Ship,Guangzhou,Mombasa,36.0,Delayed,17398.0,Prepaid,54.83,1140.14,0.48,1.0,825.54,612.37
SHP08269,China,South Africa,Agricultural,260300.0,2583.0,65486.0,Road,Shenzhen,Mombasa,32.0,On-Time,65052.0,Credit,60.2,175.55,0.09,0.0,8900.96,5568.7
SHP08270,China,South Africa,Agricultural,100610.0,1014.0,105490.0,Rail,Beijing,Addis Ababa,6.0,On-Time,104906.0,On Delivery,68.72,421.9,0.4,1.0,3837.1,2937.49
SHP08271,China,Egypt,Textiles,843890.0,1380.0,115406.0,Rail,Beijing,Mombasa,18.0,On-Time,114583.0,Credit,3.26,938.89,0.39,0.0,654.09,447.37
SHP08272,China,Tanzania,Textiles,100610.0,3308.0,22334.0,Rail,Shanghai,Cairo,12.0,Delayed,23093.0,Prepaid,60.81,1865.72,0.17,0.0,947.31,678.98
SHP08273,China,Tanzania,Minerals,100610.0,2737.0,85984.0,Road,Shanghai,Addis Ababa,13.0,On-Time,85530.0,Credit,27.74,418.64,0.29,0.0,16544.31,18810.4
SHP08274,China,Ghana,Machinery,100610.0,1859.0,105290.0,Road,Shenzhen,Tema,35.0,On-Time,105882.0,Prepaid,2.46,2496.55,0.02,0.0,62383.28,80339.65
SHP08275,China,South Africa,Minerals,843890.0,3951.0,7326.0,Road,Beijing,Tema,26.0,On-Time,6835.0,Prepaid,13.53,2373.55,0.13,0.0,50611.64,60237.08
SHP08276,China,Tanzania,Electronics,260300.0,1150.0,137184.0,Rail,Shanghai,Cairo,12.0,On-Time,136546.0,Prepaid,18.74,2057.68,0.16,0.0,1855.3,1548.72
SHP08277,China,Ghana,Agricultural,260300.0,3522.0,17335.0,Air,Qingdao,Tema,35.0,On-Time,17858.0,On Delivery,44.54,2499.89,0.44,1.0,10703.15,61841.86
SHP08278,China,Ethiopia,Minerals,843890.0,3894.0,31023.0,Rail,Guangzhou,Addis Ababa,23.0,On-Time,30484.0,Credit,45.14,178.99,0.04,0.0,44145.06,24169.42
SHP08279,China,South Africa,Agricultural,260300.0,81.0,73002.0,Air,Guangzhou,Addis Ababa,4.0,On-Time,73838.0,On Delivery,60.37,2965.35,0.02,0.0,209.98,1134.95
SHP08280,China,Ghana,Minerals,520942.0,4726.0,123991.0,Rail,Guangzhou,Dar es Salaam,9.0,On-Time,124903.0,Prepaid,19.82,60.52,0.48,1.0,25504.82,20586.54
SHP08281,China,Ethiopia,Machinery,843890.0,4656.0,76848.0,Air,Beijing,Mombasa,21.0,On-Time,76237.0,On Delivery,19.95,1828.43,0.38,0.0,109054.17,1064898.22
SHP08282,China,Kenya,Agricultural,260300.0,4467.0,40434.0,Ship,Shenzhen,Tema,15.0,On-Time,41249.0,Credit,9.56,308.37,0.03,0.0,21906.53,4654.95
SHP08283,China,Nigeria,Electronics,520942.0,727.0,88769.0,Road,Guangzhou,Mombasa,32.0,On-Time,89078.0,Credit,23.76,1179.15,0.49,1.0,1316.11,1093.47
SHP08284,China,Ethiopia,Minerals,260300.0,2646.0,129275.0,Ship,Shanghai,Durban,8.0,On-Time,129340.0,Prepaid,50.34,1936.3,0.48,1.0,26303.02,7713.87
SHP08285,China,Kenya,Minerals,847130.0,4111.0,132581.0,Rail,Qingdao,Durban,12.0,On-Time,132372.0,Prepaid,33.04,795.52,0.41,1.0,56801.4,51223.58
SHP08286,China,Tanzania,Minerals,260300.0,182.0,79403.0,Ship,Beijing,Dar es Salaam,24.0,On-Time,78966.0,On Delivery,36.74,2761.61,0.44,1.0,3223.12,1273.94
SHP08287,China,Nigeria,Machinery,260300.0,1648.0,77232.0,Road,Beijing,Mombasa,27.0,On-Time,76561.0,Prepaid,47.17,2952.5,0.04,0.0,45568.8,25185.98
SHP08288,China,Egypt,Electronics,100610.0,3475.0,79404.0,Road,Shenzhen,Dar es Salaam,5.0,On-Time,79754.0,On Delivery,36.65,1263.68,0.33,0.0,1831.11,2749.55
SHP08289,China,South Africa,Textiles,260300.0,3314.0,102704.0,Rail,Shenzhen,Addis Ababa,32.0,Delayed,102392.0,On Delivery,15.9,2325.48,0.39,0.0,860.34,1077.15
SHP08290,China,Ethiopia,Minerals,260300.0,4957.0,123496.0,Rail,Guangzhou,Mombasa,6.0,On-Time,123317.0,Credit,8.11,439.29,0.26,0.0,62735.25,24659.49
SHP08291,China,Kenya,Textiles,260300.0,591.0,111213.0,Rail,Beijing,Cairo,20.0,Delayed,111884.0,On Delivery,10.66,1701.29,0.15,0.0,576.55,744.99
SHP08292,China,Tanzania,Machinery,843890.0,1803.0,141314.0,Road,Shanghai,Durban,30.0,On-Time,140418.0,Prepaid,45.1,2836.04,0.45,1.0,68024.27,64969.88
SHP08293,China,Tanzania,Agricultural,260300.0,334.0,139610.0,Road,Beijing,Tema,12.0,Delayed,139307.0,Credit,49.91,1820.39,0.26,0.0,428.74,493.82
SHP08294,China,Egypt,Agricultural,100610.0,1794.0,28084.0,Rail,Guangzhou,Tema,16.0,On-Time,27327.0,Credit,53.05,685.21,0.36,0.0,3152.85,2123.4
SHP08295,China,Kenya,Textiles,843890.0,3828.0,108317.0,Air,Guangzhou,Mombasa,15.0,On-Time,107508.0,Credit,65.33,2374.26,0.09,1.0,3127.7,28839.95
SHP08296,China,Ethiopia,Agricultural,100610.0,576.0,9458.0,Rail,Shanghai,Cairo,28.0,Delayed,8995.0,Prepaid,27.14,1928.53,0.45,1.0,2514.68,2195.27
SHP08297,China,Ethiopia,Minerals,520942.0,178.0,122841.0,Ship,Beijing,Dar es Salaam,19.0,On-Time,121841.0,Credit,24.03,2419.3,0.2,0.0,2539.24,504.1
SHP08298,China,Tanzania,Minerals,260300.0,1684.0,30373.0,Road,Guangzhou,Lagos,34.0,On-Time,30496.0,On Delivery,42.33,1230.34,0.22,0.0,24698.13,36340.1
SHP08299,China,Nigeria,Agricultural,843890.0,2111.0,29451.0,Rail,Shanghai,Cairo,35.0,On-Time,29248.0,Prepaid,29.6,1129.29,0.33,0.0,2350.28,1298.22
SHP08300,China,Egypt,Electronics,847130.0,3459.0,84283.0,Air,Guangzhou,Addis Ababa,11.0,Delayed,85140.0,Credit,63.85,1435.07,0.48,1.0,6028.33,52724.3
SHP08301,China,South Africa,Minerals,843890.0,617.0,25694.0,Rail,Shenzhen,Addis Ababa,34.0,On-Time,26693.0,Prepaid,7.83,2343.14,0.05,0.0,10380.49,8076.53
SHP08302,China,Ethiopia,Machinery,100610.0,4134.0,7183.0,Ship,Qingdao,Addis Ababa,17.0,On-Time,6511.0,On Delivery,58.33,2719.35,0.32,0.0,84174.05,14901.4
SHP08303,China,Ethiopia,Electronics,260300.0,3992.0,112507.0,Ship,Beijing,Durban,34.0,On-Time,112990.0,On Delivery,7.8,168.92,0.04,0.0,6239.56,1390.07
SHP08304,China,Nigeria,Textiles,847130.0,4189.0,53606.0,Air,Beijing,Tema,27.0,Delayed,53306.0,On Delivery,2.87,2193.14,0.31,0.0,1557.82,14838.17
SHP08305,China,Tanzania,Textiles,520942.0,3319.0,110919.0,Road,Shenzhen,Dar es Salaam,38.0,On-Time,111302.0,Credit,61.38,2183.32,0.27,0.0,770.88,1088.97
SHP08306,China,Ghana,Minerals,100610.0,1545.0,118585.0,Ship,Shenzhen,Durban,26.0,On-Time,117597.0,Credit,54.76,1077.53,0.34,0.0,12386.34,4741.76
SHP08307,China,Ghana,Machinery,260300.0,657.0,54879.0,Road,Shanghai,Lagos,11.0,Delayed,54798.0,Prepaid,6.18,888.87,0.44,1.0,11264.37,11420.23
SHP08308,China,Tanzania,Agricultural,843890.0,4093.0,79819.0,Rail,Beijing,Dar es Salaam,10.0,Delayed,80537.0,Prepaid,15.22,1082.77,0.06,0.0,9622.61,7886.11
SHP08309,China,Kenya,Textiles,847130.0,4710.0,75855.0,Ship,Qingdao,Addis Ababa,36.0,On-Time,75194.0,On Delivery,30.44,2246.5,0.49,1.0,2518.72,1094.7
SHP08310,China,Ghana,Agricultural,847130.0,3207.0,101074.0,Ship,Qingdao,Cairo,20.0,On-Time,100391.0,Prepaid,16.28,1617.66,0.25,0.0,9730.54,2291.6
SHP08311,China,Kenya,Electronics,847130.0,2991.0,25264.0,Rail,Beijing,Addis Ababa,10.0,On-Time,26167.0,On Delivery,61.45,2285.4,0.17,0.0,3634.46,2114.83
SHP08312,China,Kenya,Agricultural,520942.0,4125.0,68624.0,Road,Guangzhou,Durban,34.0,On-Time,69216.0,On Delivery,54.66,1703.32,0.06,0.0,8591.13,12016.01
SHP08313,China,Ethiopia,Textiles,100610.0,272.0,30528.0,Road,Shanghai,Durban,11.0,On-Time,31418.0,Credit,65.11,1473.15,0.11,1.0,60.75,168.81
SHP08314,China,Kenya,Machinery,520942.0,1046.0,15452.0,Air,Shanghai,Mombasa,13.0,On-Time,15980.0,On Delivery,50.36,2585.94,0.11,0.0,35777.45,217200.61
SHP08315,China,Ghana,Machinery,260300.0,4770.0,61659.0,Road,Beijing,Tema,4.0,Delayed,61188.0,Prepaid,18.77,1146.81,0.35,0.0,123208.11,176795.02
SHP08316,China,Tanzania,Machinery,520942.0,604.0,46723.0,Road,Guangzhou,Mombasa,27.0,Delayed,46830.0,On Delivery,11.11,1633.3,0.4,0.0,13255.92,17457.63
SHP08317,China,Egypt,Electronics,847130.0,3471.0,26329.0,Rail,Shanghai,Mombasa,11.0,On-Time,27230.0,Prepaid,14.83,644.43,0.35,0.0,6249.23,2228.28
SHP08318,China,Egypt,Textiles,843890.0,4975.0,41055.0,Rail,Shanghai,Durban,30.0,On-Time,40597.0,Credit,12.59,2953.22,0.29,0.0,3967.04,4264.1
SHP08319,China,South Africa,Agricultural,843890.0,4301.0,31079.0,Air,Qingdao,Cairo,22.0,Delayed,30399.0,Credit,29.33,12.61,0.43,1.0,19058.0,161729.56
SHP08320,China,Ethiopia,Agricultural,847130.0,251.0,135792.0,Rail,Beijing,Tema,3.0,On-Time,135592.0,Credit,43.64,2451.98,0.09,0.0,747.96,338.3
SHP08321,China,South Africa,Agricultural,847130.0,3099.0,6889.0,Air,Shenzhen,Dar es Salaam,39.0,On-Time,6942.0,Credit,54.96,183.92,0.4,0.0,4722.02,29599.65
SHP08322,China,Ethiopia,Machinery,100610.0,2453.0,18675.0,Ship,Shanghai,Lagos,18.0,On-Time,18802.0,Prepaid,49.91,1940.48,0.32,0.0,92843.25,35179.88
SHP08323,China,Egypt,Minerals,847130.0,365.0,63299.0,Road,Shanghai,Durban,20.0,On-Time,62914.0,Prepaid,44.99,1537.29,0.17,0.0,2953.25,3979.45
SHP08324,China,Tanzania,Electronics,843890.0,3731.0,61134.0,Road,Qingdao,Cairo,33.0,Delayed,61598.0,Credit,66.26,1004.24,0.38,1.0,4334.84,3533.6
SHP08325,China,Ghana,Machinery,520942.0,4105.0,121589.0,Ship,Guangzhou,Mombasa,29.0,Delayed,121434.0,On Delivery,9.85,2877.14,0.17,0.0,51723.13,10778.81
SHP08326,China,Egypt,Electronics,100610.0,1084.0,120403.0,Road,Shenzhen,Mombasa,17.0,On-Time,120580.0,Credit,19.36,181.41,0.48,1.0,1883.95,1690.58
SHP08327,China,Tanzania,Agricultural,847130.0,1301.0,101730.0,Ship,Guangzhou,Mombasa,4.0,Delayed,100801.0,Credit,69.69,2902.35,0.43,1.0,1956.4,703.63
SHP08328,China,Kenya,Minerals,843890.0,4260.0,127644.0,Road,Beijing,Dar es Salaam,28.0,On-Time,128396.0,Credit,53.63,2849.24,0.23,0.0,79007.93,53358.81
SHP08329,China,Ghana,Machinery,100610.0,357.0,149146.0,Ship,Guangzhou,Lagos,36.0,On-Time,149796.0,On Delivery,61.07,1827.85,0.3,0.0,15911.21,2614.58
SHP08330,China,Egypt,Textiles,520942.0,3798.0,13344.0,Air,Beijing,Addis Ababa,26.0,On-Time,12633.0,On Delivery,11.89,178.03,0.27,0.0,2171.19,18485.66
SHP08331,China,Tanzania,Textiles,100610.0,2574.0,53462.0,Road,Guangzhou,Mombasa,5.0,On-Time,52928.0,Credit,4.05,2011.61,0.07,0.0,2047.6,2669.08
SHP08332,China,Tanzania,Electronics,847130.0,4141.0,55704.0,Ship,Shanghai,Addis Ababa,35.0,Delayed,55718.0,On Delivery,16.05,1395.12,0.37,0.0,5918.18,2127.65
SHP08333,China,Tanzania,Textiles,100610.0,4702.0,30557.0,Road,Shanghai,Addis Ababa,26.0,Delayed,29702.0,On Delivery,16.3,2577.8,0.3,0.0,3961.25,3681.86
SHP08334,China,Egypt,Machinery,843890.0,3841.0,69205.0,Road,Beijing,Cairo,35.0,On-Time,69253.0,Credit,60.85,2017.25,0.18,0.0,104752.54,97983.84
SHP08335,China,Ethiopia,Minerals,847130.0,3624.0,138061.0,Road,Shanghai,Lagos,14.0,On-Time,137278.0,Credit,42.61,1934.78,0.25,0.0,60836.55,54187.67
SHP08336,China,Kenya,Minerals,520942.0,2619.0,57906.0,Ship,Shanghai,Addis Ababa,35.0,On-Time,57317.0,Prepaid,67.68,665.42,0.06,1.0,31262.62,15480.92
SHP08337,China,Nigeria,Textiles,260300.0,4183.0,86428.0,Rail,Beijing,Tema,25.0,On-Time,86695.0,Prepaid,38.33,1945.35,0.24,0.0,3985.45,3588.46
SHP08338,China,Kenya,Electronics,847130.0,1066.0,95943.0,Ship,Shenzhen,Mombasa,39.0,On-Time,95046.0,On Delivery,34.38,955.8,0.2,0.0,1310.71,630.17
SHP08339,China,Tanzania,Electronics,260300.0,4865.0,34955.0,Ship,Qingdao,Durban,30.0,On-Time,35694.0,On Delivery,7.26,2661.32,0.24,0.0,5808.46,1773.46
SHP08340,China,Nigeria,Textiles,520942.0,2160.0,63701.0,Road,Guangzhou,Durban,16.0,On-Time,64513.0,Credit,48.5,1482.64,0.24,0.0,1788.6,2027.32
SHP08341,China,Nigeria,Machinery,100610.0,468.0,116905.0,Air,Beijing,Mombasa,4.0,On-Time,116588.0,On Delivery,9.09,2800.55,0.09,0.0,20059.93,161821.92
SHP08342,China,Ghana,Textiles,843890.0,4022.0,140314.0,Ship,Qingdao,Cairo,32.0,On-Time,141088.0,On Delivery,7.61,1363.41,0.4,0.0,2588.52,1063.61
SHP08343,China,Kenya,Electronics,520942.0,3328.0,77801.0,Ship,Guangzhou,Lagos,30.0,On-Time,77457.0,Prepaid,31.74,1240.22,0.16,0.0,2561.55,1386.23
SHP08344,China,Kenya,Agricultural,843890.0,3977.0,12499.0,Road,Guangzhou,Mombasa,3.0,On-Time,12719.0,Credit,39.14,2543.32,0.46,1.0,11418.1,14503.65
SHP08345,China,Tanzania,Electronics,847130.0,1597.0,129389.0,Air,Shanghai,Cairo,22.0,On-Time,130380.0,On Delivery,46.2,2137.34,0.09,0.0,3117.52,23681.8
SHP08346,China,Kenya,Minerals,520942.0,4251.0,91700.0,Road,Guangzhou,Lagos,27.0,On-Time,91502.0,On Delivery,53.74,1527.62,0.14,0.0,69269.16,94090.19
